NOMBRE_COMUNA_EGRESO;IPS;PROMEDIO_COMUNA_gral;PROMEDIO_COMUNA_NOTA
PROVIDENCIA;20.18;834.1576973358256;834.1576973358256
ÑUÑOA;30.63;586.34;586.34
LAS CONDES;13.19;682.0;682.0
LA PINTANA;89.36;458.5;458.5
PROVIDENCIA;20.18;864.5;864.5
CERRO NAVIA;85.74;578.07;578.07
LA PINTANA;89.36;484.5;484.5
LA REINA;32.42;630.0;630.0
LA PINTANA;89.36;628.0;628.0
LAS CONDES;13.19;669.5;669.5
ÑUÑOA;30.63;538.5;538.5
ÑUÑOA;30.63;581.63;581.63
VITACURA;3.32;672.0;672.0
LAS CONDES;13.19;703.0;703.0
LO BARNECHEA;24.97;706.0;706.0
LA REINA;32.42;644.5;644.5
ÑUÑOA;30.63;489.5;489.5
LO BARNECHEA;24.97;690.5;690.5
PROVIDENCIA;20.18;693.0;693.0
ÑUÑOA;30.63;608.5;608.5
LA PINTANA;89.36;581.08;581.08
ÑUÑOA;30.63;582.89;582.89
LAS CONDES;13.19;794.0;794.0
ÑUÑOA;30.63;699.5;699.5
LA PINTANA;89.36;571.14;571.14
ÑUÑOA;30.63;645.5;645.5
LA REINA;32.42;708.0;708.0
LA REINA;32.42;862.0;862.0
LO BARNECHEA;24.97;887.0;887.0
VITACURA;3.32;916.5;916.5
VITACURA;3.32;645.5;645.5
PROVIDENCIA;20.18;493.0;493.0
LO BARNECHEA;24.97;601.0;601.0
CERRO NAVIA;85.74;412.0;412.0
VITACURA;3.32;817.5;817.5
VITACURA;3.32;777.8516775135463;777.8516775135463
LAS CONDES;13.19;588.0;588.0
LAS CONDES;13.19;648.0;648.0
PROVIDENCIA;20.18;734.0;734.0
PROVIDENCIA;20.18;551.5;551.5
LA PINTANA;89.36;585.77;585.77
ÑUÑOA;30.63;429.0;429.0
PROVIDENCIA;20.18;796.5;796.5
VITACURA;3.32;602.0;602.0
LAS CONDES;13.19;716.0;716.0
LAS CONDES;13.19;894.88;894.88
LA REINA;32.42;570.5;570.5
LAS CONDES;13.19;828.0;828.0
PROVIDENCIA;20.18;777.0;777.0
VITACURA;3.32;778.5;778.5
LO ESPEJO;87.0;556.5;556.5
LAS CONDES;13.19;400.0;400.0
PROVIDENCIA;20.18;477.97;477.97
PROVIDENCIA;20.18;776.0;776.0
LO BARNECHEA;24.97;584.0;584.0
LAS CONDES;13.19;761.0916227925277;761.0916227925277
LO ESPEJO;87.0;626.0;626.0
LAS CONDES;13.19;796.5;796.5
LAS CONDES;13.19;825.0;825.0
LO BARNECHEA;24.97;823.0;823.0
LA REINA;32.42;474.0;474.0
LAS CONDES;13.19;851.0;851.0
LO BARNECHEA;24.97;631.0;631.0
LO BARNECHEA;24.97;840.0;840.0
ÑUÑOA;30.63;534.0;534.0
CERRO NAVIA;85.74;653.5;653.5
LA PINTANA;89.36;577.54;577.54
LA PINTANA;89.36;709.0;709.0
LA PINTANA;89.36;579.1;579.1
ÑUÑOA;30.63;579.5;579.5
LO BARNECHEA;24.97;720.0;720.0
ÑUÑOA;30.63;842.5;842.5
LO BARNECHEA;24.97;795.0;795.0
LO BARNECHEA;24.97;772.5;772.5
ÑUÑOA;30.63;835.5;835.5
LO BARNECHEA;24.97;726.0;726.0
LO ESPEJO;87.0;809.5;809.5
CERRO NAVIA;85.74;635.5;635.5
MARIA PINTO;83.02;530.0;530.0
ÑUÑOA;30.63;514.78;514.78
LAS CONDES;13.19;662.5;662.5
LA PINTANA;89.36;438.5;438.5
LA REINA;32.42;657.5;657.5
LA PINTANA;89.36;333.0;333.0
LAS CONDES;13.19;769.0;769.0
PROVIDENCIA;20.18;580.49;580.49
PROVIDENCIA;20.18;582.63;582.63
MARIA PINTO;83.02;524.5;524.5
ÑUÑOA;30.63;568.3;568.3
LO ESPEJO;87.0;753.0;753.0
LAS CONDES;13.19;458.0;458.0
LAS CONDES;13.19;452.0;452.0
ÑUÑOA;30.63;688.5;688.5
CERRO NAVIA;85.74;586.22;586.22
LO BARNECHEA;24.97;502.0;502.0
LAS CONDES;13.19;802.0;802.0
PROVIDENCIA;20.18;702.5;702.5
ÑUÑOA;30.63;919.0;919.0
LAS CONDES;13.19;871.0;871.0
LO BARNECHEA;24.97;812.849883675171;812.849883675171
LAS CONDES;13.19;769.3019623382147;769.3019623382147
VITACURA;3.32;574.5;574.5
LO BARNECHEA;24.97;730.0;730.0
LAS CONDES;13.19;633.0;633.0
PROVIDENCIA;20.18;503.0;503.0
PROVIDENCIA;20.18;592.4;592.4
VITACURA;3.32;652.5;652.5
LA REINA;32.42;541.0;541.0
VITACURA;3.32;903.0;903.0
PROVIDENCIA;20.18;626.5;626.5
PROVIDENCIA;20.18;489.5;489.5
LA REINA;32.42;858.5;858.5
LAS CONDES;13.19;598.5;598.5
VITACURA;3.32;800.835262396406;800.835262396406
LA PINTANA;89.36;571.0;571.0
LA REINA;32.42;643.5;643.5
LAS CONDES;13.19;787.0;787.0
VITACURA;3.32;506.5;506.5
PROVIDENCIA;20.18;802.9462782019759;802.9462782019759
VITACURA;3.32;469.5;469.5
PROVIDENCIA;20.18;658.0;658.0
LA REINA;32.42;765.0;765.0
ÑUÑOA;30.63;848.5;848.5
PROVIDENCIA;20.18;514.0;514.0
ÑUÑOA;30.63;817.0;817.0
LO BARNECHEA;24.97;815.5;815.5
LAS CONDES;13.19;763.0;763.0
VITACURA;3.32;858.5;858.5
LO BARNECHEA;24.97;768.0;768.0
ÑUÑOA;30.63;493.0;493.0
LO BARNECHEA;24.97;600.83;600.83
LO BARNECHEA;24.97;558.0;558.0
ÑUÑOA;30.63;575.59;575.59
MARIA PINTO;83.02;579.55;579.55
ÑUÑOA;30.63;577.93;577.93
VITACURA;3.32;683.0;683.0
LA REINA;32.42;925.5;925.5
LAS CONDES;13.19;668.5;668.5
LA PINTANA;89.36;406.0;406.0
ÑUÑOA;30.63;803.5;803.5
ÑUÑOA;30.63;581.5;581.5
LA REINA;32.42;420.01;420.01
LAS CONDES;13.19;455.0;455.0
PROVIDENCIA;20.18;842.5;842.5
CERRO NAVIA;85.74;492.5;492.5
LAS CONDES;13.19;476.0;476.0
LAS CONDES;13.19;827.5;827.5
PROVIDENCIA;20.18;887.5;887.5
VITACURA;3.32;728.0;728.0
ÑUÑOA;30.63;500.0;500.0
PROVIDENCIA;20.18;628.5;628.5
LA PINTANA;89.36;600.92;600.92
LA PINTANA;89.36;570.92;570.92
LO BARNECHEA;24.97;684.0;684.0
VITACURA;3.32;809.1011171887653;809.1011171887653
LAS CONDES;13.19;467.0;467.0
LO BARNECHEA;24.97;624.91;624.91
LO ESPEJO;87.0;622.5;622.5
LA PINTANA;89.36;573.3;573.3
LAS CONDES;13.19;648.5;648.5
CERRO NAVIA;85.74;579.0;579.0
PROVIDENCIA;20.18;542.89;542.89
LA PINTANA;89.36;567.45;567.45
VITACURA;3.32;558.0;558.0
VITACURA;3.32;861.07;861.07
LA PINTANA;89.36;385.5;385.5
LA REINA;32.42;434.5;434.5
LA REINA;32.42;914.0;914.0
PROVIDENCIA;20.18;671.3;671.3
VITACURA;3.32;722.5;722.5
ÑUÑOA;30.63;903.0;903.0
LA REINA;32.42;622.5;622.5
ÑUÑOA;30.63;773.5;773.5
LAS CONDES;13.19;589.92;589.92
ÑUÑOA;30.63;599.0;599.0
VITACURA;3.32;826.1623630246991;826.1623630246991
VITACURA;3.32;599.0;599.0
VITACURA;3.32;883.5;883.5
ÑUÑOA;30.63;898.5;898.5
PROVIDENCIA;20.18;429.5;429.5
LA REINA;32.42;489.0;489.0
LO BARNECHEA;24.97;458.5;458.5
LO BARNECHEA;24.97;714.5;714.5
ÑUÑOA;30.63;404.5;404.5
LO BARNECHEA;24.97;549.5;549.5
MARIA PINTO;83.02;532.5;532.5
VITACURA;3.32;553.5;553.5
CERRO NAVIA;85.74;629.5;629.5
LAS CONDES;13.19;579.09;579.09
LAS CONDES;13.19;758.5;758.5
LAS CONDES;13.19;666.5;666.5
LAS CONDES;13.19;701.5;701.5
LA PINTANA;89.36;528.5;528.5
LO ESPEJO;87.0;767.5;767.5
MARIA PINTO;83.02;577.33;577.33
LA PINTANA;89.36;576.33;576.33
LA PINTANA;89.36;434.0;434.0
VITACURA;3.32;913.0;913.0
LA REINA;32.42;652.0;652.0
VITACURA;3.32;835.7300862933985;835.7300862933985
VITACURA;3.32;848.44;848.44
PROVIDENCIA;20.18;583.15;583.15
VITACURA;3.32;696.5;696.5
LA REINA;32.42;706.0;706.0
PROVIDENCIA;20.18;665.0;665.0
LAS CONDES;13.19;463.5;463.5
LA PINTANA;89.36;581.02;581.02
LA REINA;32.42;872.5;872.5
LO ESPEJO;87.0;586.32;586.32
LO BARNECHEA;24.97;436.5;436.5
VITACURA;3.32;629.0;629.0
PROVIDENCIA;20.18;572.0;572.0
PROVIDENCIA;20.18;749.0;749.0
LO BARNECHEA;24.97;767.5;767.5
VITACURA;3.32;804.0;804.0
LA PINTANA;89.36;492.0;492.0
LA REINA;32.42;655.5;655.5
LA REINA;32.42;716.5083241500573;716.5083241500573
CERRO NAVIA;85.74;532.5;532.5
ÑUÑOA;30.63;477.0;477.0
ÑUÑOA;30.63;785.0;785.0
LA REINA;32.42;678.5;678.5
LO ESPEJO;87.0;647.5;647.5
ÑUÑOA;30.63;470.5;470.5
LAS CONDES;13.19;702.6517353090536;702.6517353090536
LA PINTANA;89.36;830.0;830.0
ÑUÑOA;30.63;643.0;643.0
PROVIDENCIA;20.18;702.0;702.0
LA REINA;32.42;548.5;548.5
LO ESPEJO;87.0;707.0;707.0
LA PINTANA;89.36;570.81;570.81
CERRO NAVIA;85.74;695.5;695.5
ÑUÑOA;30.63;692.5;692.5
LAS CONDES;13.19;555.5;555.5
LA PINTANA;89.36;595.16;595.16
VITACURA;3.32;690.0;690.0
LA REINA;32.42;696.0;696.0
CERRO NAVIA;85.74;575.41;575.41
CERRO NAVIA;85.74;370.5;370.5
VITACURA;3.32;755.5;755.5
ÑUÑOA;30.63;579.86;579.86
VITACURA;3.32;886.5;886.5
PROVIDENCIA;20.18;472.5;472.5
ÑUÑOA;30.63;510.5;510.5
ÑUÑOA;30.63;639.5;639.5
VITACURA;3.32;843.5;843.5
PROVIDENCIA;20.18;518.0;518.0
PROVIDENCIA;20.18;869.2;869.2
VITACURA;3.32;927.0;927.0
LA REINA;32.42;507.0;507.0
VITACURA;3.32;539.0;539.0
PROVIDENCIA;20.18;538.0;538.0
LO BARNECHEA;24.97;421.5;421.5
LA PINTANA;89.36;429.0;429.0
LAS CONDES;13.19;441.5;441.5
LO BARNECHEA;24.97;512.5;512.5
PROVIDENCIA;20.18;804.0;804.0
PROVIDENCIA;20.18;452.0;452.0
ÑUÑOA;30.63;498.5;498.5
LA PINTANA;89.36;688.0;688.0
LO BARNECHEA;24.97;669.9294198809507;669.9294198809507
PROVIDENCIA;20.18;852.14;852.14
PROVIDENCIA;20.18;428.0;428.0
VITACURA;3.32;734.5;734.5
LA PINTANA;89.36;811.5;811.5
LO BARNECHEA;24.97;915.0;915.0
LO BARNECHEA;24.97;540.5;540.5
LO ESPEJO;87.0;794.5;794.5
LA PINTANA;89.36;519.5;519.5
LA PINTANA;89.36;524.5;524.5
PROVIDENCIA;20.18;662.13;662.13
VITACURA;3.32;372.5;372.5
PROVIDENCIA;20.18;566.0;566.0
LO BARNECHEA;24.97;906.0;906.0
ÑUÑOA;30.63;536.0;536.0
LO BARNECHEA;24.97;521.0;521.0
MARIA PINTO;83.02;449.0;449.0
LO BARNECHEA;24.97;575.68;575.68
CERRO NAVIA;85.74;491.0;491.0
PROVIDENCIA;20.18;715.88;715.88
VITACURA;3.32;749.5;749.5
VITACURA;3.32;736.5;736.5
LO BARNECHEA;24.97;489.5;489.5
LAS CONDES;13.19;569.29;569.29
LAS CONDES;13.19;747.4836982854863;747.4836982854863
LA REINA;32.42;701.5;701.5
LAS CONDES;13.19;852.0;852.0
LAS CONDES;13.19;813.0;813.0
LO BARNECHEA;24.97;667.0;667.0
LA REINA;32.42;577.0;577.0
LAS CONDES;13.19;578.69;578.69
ÑUÑOA;30.63;862.5;862.5
LO BARNECHEA;24.97;702.5;702.5
ÑUÑOA;30.63;573.91;573.91
LAS CONDES;13.19;580.02;580.02
ÑUÑOA;30.63;662.9;662.9
CERRO NAVIA;85.74;486.5;486.5
LA PINTANA;89.36;400.0;400.0
LO ESPEJO;87.0;622.0;622.0
VITACURA;3.32;866.5;866.5
LA REINA;32.42;771.5;771.5
LA REINA;32.42;836.0;836.0
LO BARNECHEA;24.97;812.81;812.81
VITACURA;3.32;763.0;763.0
VITACURA;3.32;636.0;636.0
PROVIDENCIA;20.18;899.0;899.0
CERRO NAVIA;85.74;568.2;568.2
VITACURA;3.32;709.33;709.33
ÑUÑOA;30.63;514.5;514.5
PROVIDENCIA;20.18;825.5;825.5
LAS CONDES;13.19;577.62;577.62
LO BARNECHEA;24.97;825.0;825.0
PROVIDENCIA;20.18;484.42;484.42
PROVIDENCIA;20.18;890.5;890.5
PROVIDENCIA;20.18;716.5083241500573;716.5083241500573
MARIA PINTO;83.02;363.0;363.0
LA REINA;32.42;757.43;757.43
LA REINA;32.42;743.5;743.5
ÑUÑOA;30.63;583.48;583.48
VITACURA;3.32;892.0;892.0
VITACURA;3.32;758.0;758.0
VITACURA;3.32;865.0;865.0
ÑUÑOA;30.63;475.0;475.0
CERRO NAVIA;85.74;545.0;545.0
PROVIDENCIA;20.18;873.0;873.0
ÑUÑOA;30.63;584.89;584.89
LO ESPEJO;87.0;476.0;476.0
ÑUÑOA;30.63;838.0;838.0
MARIA PINTO;83.02;458.0;458.0
LA PINTANA;89.36;551.5;551.5
LO BARNECHEA;24.97;473.0;473.0
LA PINTANA;89.36;600.98;600.98
ÑUÑOA;30.63;830.5;830.5
PROVIDENCIA;20.18;806.5;806.5
LA REINA;32.42;528.5;528.5
LA PINTANA;89.36;725.0;725.0
LAS CONDES;13.19;720.0;720.0
LO BARNECHEA;24.97;913.0;913.0
LA REINA;32.42;898.5;898.5
LA REINA;32.42;488.5;488.5
LA PINTANA;89.36;576.42;576.42
LAS CONDES;13.19;776.0;776.0
LA PINTANA;89.36;563.5;563.5
LA PINTANA;89.36;571.74;571.74
PROVIDENCIA;20.18;885.0;885.0
ÑUÑOA;30.63;805.5;805.5
LA REINA;32.42;720.5845204996272;720.5845204996272
LA PINTANA;89.36;575.69;575.69
LAS CONDES;13.19;490.5;490.5
LA PINTANA;89.36;432.5;432.5
PROVIDENCIA;20.18;670.5;670.5
CERRO NAVIA;85.74;638.5;638.5
ÑUÑOA;30.63;749.2306395781593;749.2306395781593
LO BARNECHEA;24.97;908.5;908.5
LAS CONDES;13.19;674.5;674.5
LAS CONDES;13.19;761.108600994568;761.108600994568
ÑUÑOA;30.63;772.0;772.0
PROVIDENCIA;20.18;766.2636361668697;766.2636361668697
LO ESPEJO;87.0;614.0;614.0
ÑUÑOA;30.63;425.0;425.0
LA PINTANA;89.36;665.0;665.0
VITACURA;3.32;842.5;842.5
LA REINA;32.42;856.0;856.0
LA REINA;32.42;451.5;451.5
ÑUÑOA;30.63;669.0;669.0
VITACURA;3.32;919.5;919.5
PROVIDENCIA;20.18;497.0;497.0
LA PINTANA;89.36;583.81;583.81
MARIA PINTO;83.02;368.5;368.5
LA PINTANA;89.36;617.0;617.0
LO BARNECHEA;24.97;821.5;821.5
LAS CONDES;13.19;676.0;676.0
LA REINA;32.42;833.5;833.5
LA PINTANA;89.36;587.26;587.26
LA REINA;32.42;868.5;868.5
LA PINTANA;89.36;735.0;735.0
LO BARNECHEA;24.97;756.5;756.5
VITACURA;3.32;702.0;702.0
ÑUÑOA;30.63;912.0;912.0
ÑUÑOA;30.63;799.0;799.0
PROVIDENCIA;20.18;528.5;528.5
LA REINA;32.42;932.5;932.5
LO ESPEJO;87.0;556.0;556.0
LA PINTANA;89.36;433.5;433.5
PROVIDENCIA;20.18;544.44;544.44
LA PINTANA;89.36;589.52;589.52
LO BARNECHEA;24.97;404.0;404.0
LA PINTANA;89.36;780.0;780.0
VITACURA;3.32;627.5;627.5
LA REINA;32.42;585.5;585.5
LO ESPEJO;87.0;659.5;659.5
LA PINTANA;89.36;584.02;584.02
LA PINTANA;89.36;757.0;757.0
LA REINA;32.42;703.5;703.5
LA REINA;32.42;860.0;860.0
CERRO NAVIA;85.74;401.5;401.5
LA REINA;32.42;738.0;738.0
LAS CONDES;13.19;814.5;814.5
LA REINA;32.42;487.0;487.0
ÑUÑOA;30.63;765.0;765.0
LAS CONDES;13.19;786.0;786.0
LA REINA;32.42;551.5;551.5
PROVIDENCIA;20.18;447.5;447.5
LO ESPEJO;87.0;560.0;560.0
LA REINA;32.42;729.5;729.5
ÑUÑOA;30.63;449.5;449.5
LO BARNECHEA;24.97;919.0;919.0
LA PINTANA;89.36;582.37;582.37
LO BARNECHEA;24.97;917.5;917.5
ÑUÑOA;30.63;571.87;571.87
ÑUÑOA;30.63;704.18;704.18
VITACURA;3.32;779.5;779.5
ÑUÑOA;30.63;758.0;758.0
LAS CONDES;13.19;735.5;735.5
LA PINTANA;89.36;577.63;577.63
LAS CONDES;13.19;514.0;514.0
VITACURA;3.32;749.0;749.0
VITACURA;3.32;657.5;657.5
PROVIDENCIA;20.18;460.5;460.5
LA PINTANA;89.36;567.26;567.26
VITACURA;3.32;750.5;750.5
LAS CONDES;13.19;555.0;555.0
LO BARNECHEA;24.97;725.4747167453437;725.4747167453437
VITACURA;3.32;628.5;628.5
LAS CONDES;13.19;651.0;651.0
LO BARNECHEA;24.97;711.5;711.5
LO ESPEJO;87.0;513.0;513.0
ÑUÑOA;30.63;576.28;576.28
LO BARNECHEA;24.97;896.5;896.5
LA REINA;32.42;661.0;661.0
LAS CONDES;13.19;553.22;553.22
LAS CONDES;13.19;577.18;577.18
CERRO NAVIA;85.74;574.83;574.83
ÑUÑOA;30.63;665.8532235313819;665.8532235313819
LA REINA;32.42;443.5;443.5
LA REINA;32.42;866.5;866.5
LA REINA;32.42;763.0;763.0
LAS CONDES;13.19;799.4971098853616;799.4971098853616
LA REINA;32.42;689.6091463641974;689.6091463641974
PROVIDENCIA;20.18;642.0;642.0
PROVIDENCIA;20.18;750.5;750.5
PROVIDENCIA;20.18;475.5;475.5
LA REINA;32.42;609.5;609.5
LA REINA;32.42;580.82;580.82
PROVIDENCIA;20.18;572.93;572.93
LO BARNECHEA;24.97;694.0;694.0
LA REINA;32.42;729.5509130949135;729.5509130949135
VITACURA;3.32;614.0;614.0
LA PINTANA;89.36;811.0;811.0
LA PINTANA;89.36;579.96;579.96
LA REINA;32.42;436.5;436.5
ÑUÑOA;30.63;634.5;634.5
VITACURA;3.32;842.0;842.0
PROVIDENCIA;20.18;575.5;575.5
LAS CONDES;13.19;429.0;429.0
LA REINA;32.42;629.5;629.5
LA REINA;32.42;486.5;486.5
LO BARNECHEA;24.97;884.0;884.0
LA REINA;32.42;703.0;703.0
LO ESPEJO;87.0;440.06;440.06
LAS CONDES;13.19;505.5;505.5
VITACURA;3.32;899.5;899.5
CERRO NAVIA;85.74;578.57;578.57
LO BARNECHEA;24.97;724.0;724.0
LO BARNECHEA;24.97;753.5;753.5
LO BARNECHEA;24.97;641.0;641.0
ÑUÑOA;30.63;904.0;904.0
LAS CONDES;13.19;787.2859690198798;787.2859690198798
VITACURA;3.32;618.5;618.5
LO ESPEJO;87.0;615.0;615.0
LO ESPEJO;87.0;646.0;646.0
LA PINTANA;89.36;581.14;581.14
ÑUÑOA;30.63;850.0;850.0
LO BARNECHEA;24.97;794.5;794.5
LA PINTANA;89.36;579.35;579.35
LO BARNECHEA;24.97;693.5;693.5
VITACURA;3.32;816.0;816.0
LA PINTANA;89.36;577.18;577.18
LAS CONDES;13.19;902.63;902.63
LAS CONDES;13.19;554.54;554.54
VITACURA;3.32;723.0;723.0
ÑUÑOA;30.63;707.0;707.0
LAS CONDES;13.19;587.9;587.9
LA PINTANA;89.36;430.5;430.5
CERRO NAVIA;85.74;581.11;581.11
LO BARNECHEA;24.97;549.0;549.0
LAS CONDES;13.19;794.664422361901;794.664422361901
LAS CONDES;13.19;411.5;411.5
LAS CONDES;13.19;812.0;812.0
ÑUÑOA;30.63;551.5;551.5
PROVIDENCIA;20.18;846.5;846.5
ÑUÑOA;30.63;574.87;574.87
LO ESPEJO;87.0;565.8;565.8
LAS CONDES;13.19;735.0;735.0
VITACURA;3.32;666.5;666.5
PROVIDENCIA;20.18;675.5;675.5
ÑUÑOA;30.63;383.5;383.5
ÑUÑOA;30.63;426.0;426.0
LO BARNECHEA;24.97;850.5428256162227;850.5428256162227
ÑUÑOA;30.63;476.5;476.5
LO BARNECHEA;24.97;363.5;363.5
CERRO NAVIA;85.74;417.5;417.5
ÑUÑOA;30.63;826.5;826.5
ÑUÑOA;30.63;583.43;583.43
LA PINTANA;89.36;437.0;437.0
LA REINA;32.42;466.0;466.0
LO BARNECHEA;24.97;402.66;402.66
LO ESPEJO;87.0;500.5;500.5
LA PINTANA;89.36;576.88;576.88
LA PINTANA;89.36;563.0;563.0
LA PINTANA;89.36;807.5;807.5
LA PINTANA;89.36;573.91;573.91
LAS CONDES;13.19;831.3276047050708;831.3276047050708
VITACURA;3.32;922.0;922.0
PROVIDENCIA;20.18;596.17;596.17
LAS CONDES;13.19;896.0;896.0
LAS CONDES;13.19;911.5;911.5
LAS CONDES;13.19;879.0;879.0
VITACURA;3.32;856.5;856.5
LAS CONDES;13.19;783.3098993565213;783.3098993565213
LA REINA;32.42;842.0;842.0
LAS CONDES;13.19;741.0;741.0
LO BARNECHEA;24.97;899.5;899.5
LAS CONDES;13.19;733.5;733.5
LO BARNECHEA;24.97;554.5;554.5
LAS CONDES;13.19;509.0;509.0
ÑUÑOA;30.63;920.0;920.0
VITACURA;3.32;496.0;496.0
LAS CONDES;13.19;653.0;653.0
LO BARNECHEA;24.97;872.5;872.5
VITACURA;3.32;606.5;606.5
LA PINTANA;89.36;581.43;581.43
LA REINA;32.42;756.0;756.0
CERRO NAVIA;85.74;578.0;578.0
LO BARNECHEA;24.97;835.5;835.5
LO BARNECHEA;24.97;882.5;882.5
LA PINTANA;89.36;566.5;566.5
LA PINTANA;89.36;541.0;541.0
LO BARNECHEA;24.97;630.5;630.5
LAS CONDES;13.19;771.0;771.0
ÑUÑOA;30.63;554.0;554.0
ÑUÑOA;30.63;689.5;689.5
LAS CONDES;13.19;698.5755389594847;698.5755389594847
LO BARNECHEA;24.97;468.0;468.0
ÑUÑOA;30.63;511.0;511.0
ÑUÑOA;30.63;558.5;558.5
LA PINTANA;89.36;579.41;579.41
LA PINTANA;89.36;538.0;538.0
LAS CONDES;13.19;642.5;642.5
LAS CONDES;13.19;592.5;592.5
LO ESPEJO;87.0;498.0;498.0
LA REINA;32.42;670.0;670.0
LA REINA;32.42;717.0;717.0
LAS CONDES;13.19;824.0;824.0
PROVIDENCIA;20.18;853.0;853.0
LAS CONDES;13.19;789.0;789.0
ÑUÑOA;30.63;860.5;860.5
LA REINA;32.42;592.72;592.72
LO BARNECHEA;24.97;932.5;932.5
LA REINA;32.42;740.0;740.0
ÑUÑOA;30.63;858.0;858.0
LO ESPEJO;87.0;648.0;648.0
LO ESPEJO;87.0;569.0;569.0
VITACURA;3.32;549.5218059245785;549.5218059245785
LO BARNECHEA;24.97;701.0;701.0
ÑUÑOA;30.63;579.41;579.41
VITACURA;3.32;840.5;840.5
ÑUÑOA;30.63;535.4;535.4
LA PINTANA;89.36;566.78;566.78
LO ESPEJO;87.0;373.0;373.0
PROVIDENCIA;20.18;837.0;837.0
LAS CONDES;13.19;744.5;744.5
CERRO NAVIA;85.74;583.77;583.77
LAS CONDES;13.19;575.5;575.5
VITACURA;3.32;818.0;818.0
PROVIDENCIA;20.18;527.0;527.0
ÑUÑOA;30.63;698.5;698.5
ÑUÑOA;30.63;572.97;572.97
ÑUÑOA;30.63;797.0;797.0
LA REINA;32.42;673.0;673.0
LA PINTANA;89.36;639.5;639.5
LA PINTANA;89.36;702.0;702.0
LAS CONDES;13.19;806.5;806.5
CERRO NAVIA;85.74;579.5;579.5
VITACURA;3.32;864.0;864.0
ÑUÑOA;30.63;644.0;644.0
LAS CONDES;13.19;734.0;734.0
LA REINA;32.42;668.0;668.0
LA REINA;32.42;843.0;843.0
CERRO NAVIA;85.74;685.5;685.5
LA PINTANA;89.36;577.57;577.57
LA PINTANA;89.36;588.85;588.85
LA PINTANA;89.36;581.5;581.5
PROVIDENCIA;20.18;562.5;562.5
LO ESPEJO;87.0;807.5;807.5
LA REINA;32.42;826.5;826.5
PROVIDENCIA;20.18;448.5;448.5
LA REINA;32.42;855.0;855.0
LAS CONDES;13.19;898.5;898.5
CERRO NAVIA;85.74;759.0;759.0
VITACURA;3.32;932.5;932.5
LAS CONDES;13.19;844.1455847240027;844.1455847240027
LA PINTANA;89.36;604.0;604.0
LA PINTANA;89.36;577.21;577.21
LA PINTANA;89.36;578.88;578.88
PROVIDENCIA;20.18;924.5;924.5
ÑUÑOA;30.63;887.5;887.5
LO BARNECHEA;24.97;780.0;780.0
LO BARNECHEA;24.97;581.5;581.5
PROVIDENCIA;20.18;737.0;737.0
LAS CONDES;13.19;599.5;599.5
PROVIDENCIA;20.18;743.5;743.5
LA PINTANA;89.36;568.7;568.7
LA REINA;32.42;857.5;857.5
LAS CONDES;13.19;719.0;719.0
LO BARNECHEA;24.97;889.0;889.0
LA REINA;32.42;813.0;813.0
LO BARNECHEA;24.97;591.0;591.0
LAS CONDES;13.19;790.1760704547701;790.1760704547701
PROVIDENCIA;20.18;872.0;872.0
PROVIDENCIA;20.18;577.43;577.43
LAS CONDES;13.19;922.0;922.0
LAS CONDES;13.19;889.0;889.0
VITACURA;3.32;920.5;920.5
LO BARNECHEA;24.97;885.5;885.5
LAS CONDES;13.19;556.5;556.5
LO BARNECHEA;24.97;438.5;438.5
PROVIDENCIA;20.18;568.0;568.0
ÑUÑOA;30.63;704.0;704.0
VITACURA;3.32;621.0;621.0
VITACURA;3.32;808.5;808.5
LA REINA;32.42;785.0;785.0
PROVIDENCIA;20.18;906.0;906.0
LO BARNECHEA;24.97;707.541931554771;707.541931554771
LA PINTANA;89.36;431.5;431.5
ÑUÑOA;30.63;859.5;859.5
PROVIDENCIA;20.18;862.0;862.0
LO BARNECHEA;24.97;742.0;742.0
LAS CONDES;13.19;492.0;492.0
PROVIDENCIA;20.18;405.78;405.78
LA REINA;32.42;844.5;844.5
LA REINA;32.42;868.0;868.0
ÑUÑOA;30.63;576.02;576.02
VITACURA;3.32;919.0;919.0
PROVIDENCIA;20.18;481.0;481.0
ÑUÑOA;30.63;395.5;395.5
LAS CONDES;13.19;907.5;907.5
ÑUÑOA;30.63;584.83;584.83
VITACURA;3.32;860.0;860.0
LO BARNECHEA;24.97;571.68;571.68
ÑUÑOA;30.63;592.66;592.66
PROVIDENCIA;20.18;463.5;463.5
LA REINA;32.42;562.0;562.0
LAS CONDES;13.19;540.0;540.0
ÑUÑOA;30.63;412.5;412.5
ÑUÑOA;30.63;880.0;880.0
LA PINTANA;89.36;436.0;436.0
PROVIDENCIA;20.18;827.0;827.0
VITACURA;3.32;700.5;700.5
LA REINA;32.42;539.5;539.5
LAS CONDES;13.19;918.5;918.5
CERRO NAVIA;85.74;644.5;644.5
LO BARNECHEA;24.97;911.5;911.5
LO BARNECHEA;24.97;932.0;932.0
LA REINA;32.42;626.5;626.5
LAS CONDES;13.19;916.5;916.5
LA PINTANA;89.36;537.5;537.5
LO ESPEJO;87.0;671.0;671.0
LA PINTANA;89.36;394.5;394.5
VITACURA;3.32;598.5;598.5
LA REINA;32.42;797.5;797.5
ÑUÑOA;30.63;799.5;799.5
LAS CONDES;13.19;742.5;742.5
LA PINTANA;89.36;503.0;503.0
